FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
-0.303751,14.476038,0.047987,23.791342,0.521866,501.072296
-0.309002,14.632901,0.045574,23.852272,0.514341,500.977264
-0.314352,14.789412,0.043006,23.912798,0.505922,500.882507
-0.319838,14.945534,0.040299,23.972893,0.496519,500.788147
-0.325446,15.101241,0.037461,24.03252,0.486013,500.694305
-0.331119,15.256521,0.034483,24.091644,0.474315,500.601013
-0.336786,15.41139,0.031348,24.150229,0.461365,500.508362
-0.342392,15.565878,0.028029,24.208256,0.447149,500.416412
-0.347926,15.720031,0.024504,24.265703,0.43168,500.325165
-0.353417,15.873867,0.020762,24.322544,0.41496,500.234802
-0.358932,16.027388,0.016805,24.378742,0.396974,500.145294
-0.364535,16.180567,0.012649,24.434271,0.37766,500.056702
-0.370255,16.333363,0.00832,24.489119,0.356931,499.969116
-0.376081,16.485744,0.003846,24.543259,0.334682,499.88266
-0.38196,16.637697,-0.000749,24.596657,0.310838,499.797302
-0.387818,16.78924,-0.005454,24.649269,0.285355,499.713196
-0.393599,16.940414,-0.010269,24.701065,0.258232,499.630463
-0.39928,17.091269,-0.015209,24.752016,0.229486,499.549103
-0.404884,17.241833,-0.020292,24.802092,0.199145,499.469238
-0.410464,17.392103,-0.025538,24.851257,0.167225,499.390961
-0.416071,17.542048,-0.030963,24.899488,0.133695,499.314331
-0.421728,17.69162,-0.036575,24.946777,0.098511,499.239441
-0.42742,17.840776,-0.04237,24.993116,0.061613,499.166382
-0.43309,17.9895,-0.048337,25.038488,0.022957,499.095215
0,18.137802,0,25.082859,0,499.026123
0,18.285738,0,25.126202,0,498.959106
0,18.433371,0,25.168478,0,498.894318
0,18.580753,0,25.209656,0,498.831787
0,18.727903,0,25.24968,0,498.771637
0,18.8748,0,25.288521,0,498.713898
0,19.021408,0,25.326149,0,498.65863
0,19.167686,0,25.362566,0,498.605957
0,19.313627,0,25.397757,0,498.555878
0,19.459253,0,25.431713,0,498.508453
0,19.604628,0,25.464422,0,498.463837
0,19.749826,0,25.495878,0,498.421967
0,19.89492,0,25.526058,0,498.382996
0,20.039946,0,25.554924,0,498.346985
0,20.1849,0,25.58243,0,498.313904
0,20.32975,0,25.608551,0,498.283875
0,20.474463,0,25.633278,0,498.256958
0,20.619034,0,25.656597,0,498.233124
0,20.763496,0,25.678497,0,498.212524
0,20.907919,0,25.698984,0,498.195129
0,21.052397,0,25.718063,0,498.181061
0,21.197012,0,25.735744,0,498.170319
0,21.341801,0,25.752028,0,498.163025
0,21.486771,0,25.766893,0,498.159119
0,21.631886,0,25.780329,0,498.158722
0,21.777121,0,25.79233,0,498.161865
0,21.92247,0,25.802889,0,498.168579
0,22.067966,0,25.811995,0,498.178894
0,22.21368,0,25.819653,0,498.192963
0,22.359705,0,25.825884,0,498.210663
0,22.506138,0,25.830727,0,498.232056
0,22.653036,0,25.834213,0,498.257233
0,22.800421,0,25.836369,0,498.286133
0,22.948271,0,25.837212,0,498.318878
0,23.096561,0,25.836758,0,498.355438
0,23.245275,0,25.835014,0,498.395782
0,23.394442,0,25.83198,0,498.439941
0,23.54413,0,25.827642,0,498.487946
0,23.694427,0,25.822016,0,498.539673
0,23.845436,0,25.815125,0,498.595184
0,23.997227,0,25.807001,0,498.654327
0,24.149826,0,25.797667,0,498.717194
0,24.303225,0,25.787149,0,498.783722
0,24.457396,0,25.775482,0,498.853821
0,24.612316,0,25.762686,0,498.92749
0,24.767986,0,25.748772,0,499.004547
0,24.924442,0,25.733744,0,499.084961
0,25.081749,0,25.717613,0,499.16864
0,25.239986,0,25.700401,0,499.255371
0,25.399227,0,25.682131,0,499.345123
0,25.5595,0,25.662815,0,499.437836
0,25.720793,0,25.642481,0,499.533325
0,25.883072,0,25.621155,0,499.631531
0,26.046301,0,25.598877,0,499.732269
0,26.210453,0,25.575672,0,499.835419
0,26.37554,0,25.551546,0,499.940735
0,26.541603,0,25.526512,0,500.048065
0,26.708712,0,25.500587,0,500.157166
0,26.87693,0,25.473782,0,500.267853
0,27.046295,0,25.446083,0,500.380035
0,27.216803,0,25.417486,0,500.493408
0,27.388426,0,25.387989,0,500.607849
0,27.561119,0,25.357599,0,500.723114
0,27.734858,0,25.326326,0,500.838806
0,27.909626,0,25.29417,0,500.954742
0,28.085451,0,25.261139,0,501.070587
0,28.262386,0,25.227255,0,501.186005
0,28.440491,0,25.192528,0,501.30072
0,28.619804,0,25.156956,0,501.414459
0,28.800325,0,25.120518,0,501.526947
0,28.982023,0,25.083193,0,501.637909
0,29.164862,0,25.044964,0,501.746918
0,29.348799,0,25.005808,0,501.853485
1.819955,29.533817,0.731205,24.965698,0.106646,501.957367
1.93378,29.719925,0.804391,24.924618,0.448734,502.058136
2.050792,29.907146,0.881004,24.882563,0.814537,502.155334
2.170968,30.095518,0.961105,24.839546,1.204876,502.248596
2.294283,30.285063,1.044758,24.795582,1.620554,502.337555
2.420686,30.475773,1.132032,24.75065,2.062331,502.421814
2.550098,30.66761,1.222988,24.704735,2.530968,502.501038
2.682406,30.860529,1.317677,24.657804,3.027225,502.574738
2.817479,31.054468,1.41614,24.609831,3.551861,502.642426
2.955173,31.249388,1.518405,24.56077,4.10565,502.703644
3.09535,31.445255,1.624496,24.510588,4.689382,502.757813
3.237878,31.642076,1.734431,24.459248,5.30381,502.804596
3.382628,31.839863,1.848217,24.406738,5.949663,502.843445
3.529459,32.038616,1.965862,24.353052,6.627619,502.873962
3.678197,32.238338,2.087369,24.298176,7.338305,502.895721
3.828638,32.438984,2.212739,24.242096,8.082308,502.908142
3.980533,32.640507,2.341969,24.184795,8.860192,502.910828
4.133599,32.842846,2.475041,24.126253,9.672512,502.903259
4.287533,33.045937,2.611919,24.066442,10.519799,502.884705
4.442029,33.249729,2.75254,24.005329,11.40257,502.854797
4.596779,33.454182,2.896822,23.942894,12.321294,502.812836
4.751483,33.659286,3.044664,23.879135,13.27637,502.758423
4.905821,33.865032,3.195942,23.814051,14.268135,502.690948
5.05944,34.071388,3.350517,23.747639,15.29687,502.609924
5.211917,34.278309,3.508234,23.679871,16.362822,502.514801
5.362749,34.485699,3.668934,23.610739,17.466211,502.405151
5.51135,34.693481,3.832453,23.54023,18.607254,502.280121
5.65706,34.90155,3.998628,23.468327,19.786135,502.139343
5.799183,35.10981,4.167283,23.395012,21.00301,501.982117
5.937027,35.318192,4.338227,23.320271,22.25798,501.8078
6.069921,35.526634,4.511253,23.244091,23.551105,501.615967
6.197239,35.735077,4.686141,23.166473,24.882383,501.406036
6.318372,35.943474,4.862665,23.08741,26.251778,501.17749
6.432706,36.151737,5.040589,23.006891,27.659203,500.929779
6.539602,36.359787,5.219674,22.924904,29.104561,500.662384
6.638379,36.567501,5.399675,22.841446,30.587755,500.374603
6.728339,36.774773,5.580352,22.756495,32.108692,500.065948
6.808794,36.981483,5.761471,22.670033,33.667278,499.735748
6.879096,37.187531,5.942801,22.582031,35.263409,499.383453
6.938671,37.39286,6.124108,22.492485,36.89695,499.008545
6.987023,37.597408,6.305148,22.401377,38.567726,498.610413
7.02373,37.801136,6.485652,22.308701,40.275555,498.18869
7.048416,38.003979,6.665337,22.214445,42.020218,497.742859
7.060733,38.20586,6.843893,22.118597,43.801517,497.272369
7.06035,38.406662,7.021003,22.021151,45.619282,496.776672
7.04695,38.606289,7.196336,21.922108,47.473339,496.255188
7.020256,38.804623,7.369563,21.821465,49.363529,495.707275
6.980052,39.001579,7.540353,21.719225,51.289669,495.132477
6.926201,39.197086,7.708383,21.615374,53.25153,494.530334
6.858639,39.391102,7.873342,21.509911,55.248859,493.90033
6.777362,39.583569,8.034934,21.402826,57.281376,493.242157
6.682398,39.774433,8.192868,21.294106,59.348789,492.555359
6.57378,39.963589,8.346856,21.183729,61.450817,491.839355
6.451529,40.150921,8.496601,21.07168,63.587177,491.093842
6.315665,40.336311,8.641788,20.957956,65.757568,490.318176
6.166211,40.519634,8.782094,20.84256,67.961685,489.512024
6.003229,40.70079,8.917198,20.725494,70.199181,488.674896
5.826817,40.879704,9.046785,20.606777,72.469658,487.806427
5.637115,41.056316,9.170562,20.486423,74.772675,486.906342
5.434276,41.23056,9.288254,20.364456,77.10775,485.974274
5.218445,41.402378,9.399612,20.24087,79.474411,485.009918
4.989746,41.571678,9.504416,20.115652,81.872116,484.012878
4.748267,41.738346,9.602451,19.988783,84.300377,482.982819
4.494087,41.902267,9.693512,19.860245,86.758652,481.919342
4.22729,42.063324,9.777379,19.730032,89.246399,480.822113
3.947991,42.221416,9.853815,19.598145,91.762985,479.690887
3.656346,42.376472,9.922555,19.464581,94.30777,478.525299
3.352551,42.528435,9.983329,19.329357,96.880043,477.325226
3.036818,42.677254,10.035864,19.192503,99.479065,476.090393
2.709346,42.822884,10.079899,19.054047,102.10408,474.820648
2.37031,42.965244,10.115189,18.914007,104.754295,473.515686
2.01986,43.104244,10.141518,18.772387,107.428932,472.175293
1.658142,43.239773,10.158688,18.629189,110.127174,470.799164
1.285326,43.371708,10.166519,18.484426,112.848122,469.387207
0.901632,43.499939,10.164839,18.3381,115.590897,467.939087
0.507338,43.624371,10.153471,18.190228,118.35453,466.454651
0.102771,43.744934,10.13223,18.040831,121.138046,464.933807
-0.311719,43.86158,10.100923,17.88994,123.940399,463.376373
-0.735794,43.974258,10.059358,17.737604,126.76062,461.782318
-1.169137,44.08289,10.007357,17.583857,129.597656,460.15155
-1.611458,44.187366,9.944766,17.428741,132.4505,458.483826
-2.062471,44.28754,9.871452,17.272305,135.318115,456.779114
-2.521863,44.383274,9.787316,17.114601,138.199463,455.037201
-2.989277,44.474415,9.692289,16.955673,141.093384,453.258118
-3.464299,44.560852,9.586329,16.795561,143.998779,451.441772
-3.946478,44.642494,9.469408,16.634293,146.914474,449.588165
-4.435356,44.71928,9.341514,16.47191,149.839294,447.697296
-4.930493,44.791168,9.20264,16.308455,152.772095,445.769226
-5.431494,44.858086,9.052788,16.143948,155.711746,443.803955
-5.938005,44.919949,8.891975,15.978412,158.657135,441.801422
-6.449706,44.976627,8.720232,15.811867,161.607132,439.761719
-6.966269,45.027992,8.537604,15.644353,164.560623,437.684875
-7.487342,45.073902,8.344163,15.475905,167.516464,435.570923
-8.012528,45.114243,8.139999,15.306566,170.47345,433.419952
-8.541389,45.148933,7.925232,15.136371,173.430405,431.232056
-9.073481,45.177921,7.700003,14.965365,176.386169,429.007568
-9.608376,45.201191,7.464477,14.793608,179.3396,426.746552
-10.145702,45.218708,7.218847,14.621148,182.289581,424.449188
-10.685138,45.230427,6.963322,14.44802,185.235046,422.115723
-11.226392,45.236248,6.698129,14.274251,188.17485,419.746307
-11.769181,45.236065,6.423503,14.09987,191.107986,417.341187
-12.313179,45.229767,6.139691,13.924913,194.033264,414.900543
-12.858012,45.217251,5.846947,13.749417,196.949615,412.424622
-13.403255,45.198429,5.545538,13.573417,199.855881,409.913818
-13.948447,45.173279,5.235744,13.396955,202.750992,407.36853
-14.493139,45.141781,4.917874,13.22008,205.633926,404.789063
-15.036917,45.103905,4.59226,13.042849,208.503647,402.175751
-15.579416,45.05962,4.259265,12.865301,211.359253,399.529083
-16.120314,45.008858,3.919274,12.687483,214.199768,396.849365
-16.6593,44.951515,3.572687,12.509439,217.024323,394.136963
-17.196032,44.887493,3.219908,12.331218,219.831909,391.392273
-17.730114,44.816689,2.861347,12.152869,222.621643,388.615845
-18.261095,44.739017,2.497408,11.974434,225.392609,385.808075
-18.788494,44.654434,2.128489,11.795954,228.143936,382.969543
-19.311829,44.56292,1.75499,11.617484,230.874847,380.100769
-19.830669,44.464466,1.377313,11.439084,233.584549,377.202209
-20.344646,44.359058,0.995866,11.260801,236.2724,374.274445
-20.853443,44.246658,0.611064,11.082684,238.937683,371.317871
-21.356764,44.127193,0.223323,10.904787,241.579727,368.333191
-21.854315,44.000595,-0.166949,10.727181,244.197861,365.320862
-22.345747,43.866776,-0.559356,10.549934,246.791382,362.281525
-22.830673,43.725647,-0.95352,10.373103,249.35965,359.21579
-23.308674,43.577171,-1.349081,10.196752,251.902084,356.124329
-23.779333,43.421326,-1.745696,10.020949,254.418167,353.007813
-24.242285,43.258106,-2.143036,9.845771,256.90741,349.866913
-24.697235,43.087517,-2.54078,9.671273,259.369476,346.70224
-25.143967,42.909561,-2.938621,9.497499,261.803955,343.514496
-25.582291,42.724178,-3.336265,9.324496,264.21051,340.304382
-26.012032,42.531322,-3.733432,9.152332,266.588837,337.07254
-26.432978,42.330914,-4.129863,8.981076,268.938599,333.819824
-26.844879,42.122898,-4.525317,8.810797,271.259491,330.546936
-27.247465,41.907211,-4.919576,8.641557,273.551331,327.254669
-27.640482,41.683861,-5.312448,8.473438,275.813995,323.943909
-28.023724,41.452831,-5.70376,8.306542,278.047424,320.615356
-28.39706,41.214161,-6.093359,8.140962,280.251617,317.269928
-28.760433,40.967854,-6.481106,7.976782,282.426605,313.908386
-29.113832,40.713898,-6.866875,7.814075,284.572418,310.531494
-29.457262,40.452286,-7.250556,7.652924,286.689178,307.140198
-29.790705,40.183002,-7.632053,7.493412,288.776947,303.735382
-30.114107,39.906033,-8.011287,7.335613,290.835876,300.31781
-30.427397,39.621372,-8.388185,7.179586,292.866028,296.888519
-30.730505,39.329052,-8.762693,7.025406,294.867737,293.448334
-31.023411,39.029125,-9.134757,6.873159,296.841156,289.998199
-31.306147,38.721668,-9.504328,6.722936,298.786682,286.539032
-31.578806,38.406746,-9.871353,6.574817,300.70462,283.071686
-31.841522,38.084427,-10.235774,6.428886,302.595215,279.597137
-32.094448,37.754768,-10.597528,6.285231,304.458862,276.116333
-32.337692,37.417801,-10.956547,6.14395,306.295868,272.630157
-32.571362,37.073586,-11.312757,6.00513,308.106537,269.139648
-32.795509,36.722172,-11.666075,5.86883,309.891174,265.645691
-33.010189,36.363632,-12.016418,5.735104,311.650177,262.149292
-33.215466,35.998093,-12.3637,5.604007,313.384003,258.651337
-33.411442,35.625683,-12.707827,5.475595,315.093109,255.152832
-33.598286,35.246548,-13.048705,5.349912,316.778046,251.654678
-33.776184,34.860821,-13.386232,5.226997,318.439209,248.157883
-33.945328,34.468624,-13.720314,5.106902,320.077118,244.663376
-34.105915,34.070053,-14.050852,4.989693,321.6922,241.172104
-34.25811,33.665211,-14.377749,4.875439,323.284943,237.685043
-34.402042,33.2542,-14.700909,4.764201,324.855743,234.20314
-34.537853,32.837154,-15.020236,4.656028,326.405212,230.727402
-34.665684,32.41423,-15.335639,4.550974,327.933868,227.258728
-34.785709,31.985611,-15.647028,4.449083,329.442352,223.798141
-34.898132,31.551483,-15.954317,4.35038,330.931274,220.346527
-35.003212,31.112028,-16.257425,4.254873,332.401337,216.904861
-35.1012,30.6674,-16.556276,4.162568,333.853088,213.474106
-35.192379,30.217752,-16.850805,4.073489,335.287079,210.055161
-35.276993,29.763222,-17.140949,3.987662,336.70401,206.648987
-35.355267,29.303965,-17.426653,3.905103,338.104401,203.256485
-35.427422,28.840147,-17.707859,3.82582,339.489014,199.878586
-35.493656,28.371973,-17.984509,3.749834,340.85849,196.516174
-35.554199,27.899673,-18.256542,3.67718,342.213593,193.170181
-35.60928,27.423471,-18.523901,3.607883,343.555084,189.841476
-35.65918,26.943577,-18.786516,3.541945,344.883698,186.530975
-35.704197,26.460182,-19.044327,3.479352,346.200073,183.239502
-35.744648,25.973463,-19.297272,3.420095,347.504974,179.967957
-35.78083,25.483597,-19.545315,3.36416,348.799103,176.717194
-35.813046,24.990782,-19.78842,3.311516,350.08316,173.487961
-35.841537,24.49523,-20.026564,3.262121,351.357849,170.281128
-35.866558,23.997187,-20.259726,3.215938,352.623962,167.097443
-35.888332,23.496912,-20.487894,3.172943,353.882324,163.937683
-35.907108,22.994671,-20.711044,3.13311,355.133789,160.802628
-35.923172,22.490711,-20.929155,3.096404,356.378967,157.693008
-35.936798,21.985241,-21.142193,3.062776,357.618744,154.609543
-35.948303,21.47846,-21.350132,3.032183,358.85376,151.553009
-35.957977,20.970568,-21.55295,3.004573,360.084686,148.524063
-35.966099,20.461769,-21.750633,2.979878,361.312164,145.523407
-35.972908,19.952295,-21.943178,2.958004,362.537048,142.551636
-35.978619,19.442402,-22.130602,2.938848,363.76001,139.609436
-35.983402,18.932362,-22.31292,2.922314,364.981781,136.697418
-35.987473,18.422455,-22.490158,2.908317,366.203125,133.816162
-35.991005,17.912949,-22.662355,2.896765,367.424774,130.966278
-35.99424,17.404066,-22.829544,2.887562,368.647339,128.1483
-35.997379,16.896013,-22.991756,2.880618,369.871399,125.362785
-36.000652,16.388988,-23.149027,2.875848,371.097656,122.610275
-36.004257,15.883204,-23.301395,2.873156,372.32666,119.891243
-36.008358,15.37889,-23.448898,2.872429,373.559082,117.206108
-36.013115,14.876315,-23.591581,2.87354,374.795471,114.555275
-36.018642,14.375767,-23.729507,2.876373,376.03656,111.939117
-36.025051,13.877542,-23.862741,2.880815,377.282867,109.357964
-36.032433,13.381923,-23.991364,2.886753,378.534973,106.812164
-36.040878,12.889158,-24.115442,2.894065,379.793335,104.30204
-36.05048,12.399467,-24.235062,2.902638,381.058441,101.827896
-36.061337,11.913058,-24.35029,2.912379,382.330688,99.389984
-36.073505,11.43014,-24.461203,2.923201,383.610535,96.988503
-36.08707,10.950936,-24.567867,2.935006,384.898315,94.623604
-36.102066,10.475698,-24.670353,2.947697,386.194489,92.295403
-36.118519,10.004699,-24.768726,2.961179,387.499542,90.004005
-36.136433,9.538216,-24.863062,2.975365,388.813721,87.749481
-36.155769,9.076505,-24.953432,2.990163,390.13739,85.531898
-36.176506,8.61979,-25.039911,3.005458,391.470856,83.351318
-36.198589,8.168258,-25.122587,3.02114,392.81424,81.207779
-36.221985,7.722075,-25.201546,3.037102,394.167816,79.101257
-36.246666,7.281414,-25.276876,3.053247,395.531738,77.031708
-36.27261,6.84646,-25.348677,3.069472,396.906067,74.99897
-36.299774,6.417429,-25.41703,3.085673,398.291016,73.002899
-36.328102,5.994561,-25.482019,3.10176,399.686615,71.043335
-36.357494,5.578104,-25.543726,3.117666,401.093018,69.120056
-36.387852,5.168294,-25.602228,3.13333,402.510284,67.232964
-36.419041,4.765333,-25.657591,3.148676,403.938385,65.381897
-36.450958,4.369376,-25.70989,3.163617,405.377197,63.566704
-36.483505,3.980554,-25.759201,3.178065,406.826691,61.78717
-36.516609,3.598995,-25.805607,3.191928,408.286682,60.043022
-36.550201,3.224838,-25.849195,3.205106,409.75705,58.333939
-36.584213,2.858243,-25.890062,3.217484,411.237579,56.659588
-36.618553,2.499395,-25.928303,3.22896,412.728119,55.019615
-36.653084,2.148493,-25.963999,3.23946,414.228485,53.413685
-36.687672,1.80573,-25.997232,3.248919,415.738403,51.84148
-36.722153,1.471265,-26.028082,3.257278,417.257477,50.302673
-36.75639,1.145223,-26.056606,3.264467,418.785431,48.796959
-36.790264,0.827697,-26.082874,3.270421,420.321777,47.323982
-36.823681,0.518767,-26.106956,3.275082,421.866089,45.883358
-36.856556,0.218521,-26.128931,3.278389,423.417969,44.474667
-36.88879,-0.072937,-26.148882,3.280275,424.976959,43.097435
-36.920292,-0.355473,-26.166904,3.28068,426.542633,41.751152
-36.950912,-0.628935,-26.183092,3.279571,428.114532,40.435375
-36.980495,-0.893168,-26.197538,3.276939,429.692139,39.149689
-37.008862,-1.148044,-26.210331,3.272775,431.274841,37.893669
-37.035854,-1.393475,-26.221548,3.267066,432.862,36.666904
-37.061337,-1.629413,-26.231253,3.259793,434.453003,35.46891
-37.085201,-1.855832,-26.239498,3.250941,436.047241,34.299191
-37.107342,-2.072715,-26.246336,3.240494,437.644104,33.157207
-37.127678,-2.280042,-26.251818,3.228425,439.24295,32.042423
-37.146091,-2.477782,-26.256008,3.21471,440.84317,30.954292
-37.162468,-2.665895,-26.258976,3.19934,442.444092,29.892349
-37.176647,-2.844345,-26.260799,3.182331,444.045074,28.856112
-37.18848,-3.013118,-26.261555,3.163708,445.645325,27.845106
-37.19783,-3.172235,-26.261311,3.143487,447.24411,26.858883
-37.204559,-3.321751,-26.260124,3.121682,448.840729,25.896969
-37.20858,-3.461746,-26.258038,3.098315,450.434387,24.958851
-37.209808,-3.592308,-26.255083,3.073401,452.024353,24.043997
-37.208195,-3.713527,-26.251289,3.046947,453.609894,23.151871
-37.203667,-3.8255,-26.246672,3.018947,455.190338,22.281963
-37.196156,-3.928314,-26.241253,2.989399,456.764832,21.433796
-37.185555,-4.022057,-26.235058,2.958321,458.332672,20.606928
-37.171753,-4.106819,-26.228115,2.925745,459.893036,19.800966
-37.154621,-4.182718,-26.220469,2.8917,461.44519,19.015526
-37.134071,-4.249895,-26.212152,2.856215,462.988281,18.250189
-37.110023,-4.308514,-26.203203,2.819335,464.521606,17.504534
-37.082436,-4.358753,-26.193651,2.781121,466.044464,16.778149
-37.051292,-4.400804,-26.183523,2.741639,467.556091,16.070583
-37.016563,-4.434862,-26.172834,2.700941,469.055878,15.38145
-36.978226,-4.461123,-26.161596,2.659074,470.542938,14.710362
-36.936207,-4.479768,-26.149813,2.616087,472.016663,14.056991
-36.89043,-4.490971,-26.137493,2.572028,473.476349,13.421038
-36.840809,-4.494906,-26.124653,2.526941,474.921265,12.802234
-36.787289,-4.491765,-26.111294,2.480859,476.350769,12.200311
-36.729809,-4.481764,-26.097433,2.433827,477.764282,11.614942
-36.668388,-4.465136,-26.08309,2.385905,479.161163,11.045796
-36.603035,-4.442135,-26.068291,2.337164,480.540833,10.492547
-36.533775,-4.413031,-26.053062,2.287678,481.902649,9.954867
-36.460609,-4.378094,-26.037426,2.237526,483.246094,9.432516
-36.383511,-4.337584,-26.021404,2.186793,484.570557,8.925284
-36.302433,-4.291751,-26.005005,2.135565,485.875458,8.433026
-36.217327,-4.240844,-25.988226,2.083907,487.160309,7.955587
-36.128174,-4.18513,-25.971058,2.031858,488.424622,7.49279
-36.034988,-4.124893,-25.953484,1.979448,489.667847,7.044426
-35.937832,-4.060444,-25.935484,1.926716,490.889587,6.610256
-35.836784,-3.99211,-25.917046,1.873711,492.089264,6.19007
-35.731922,-3.920236,-25.898161,1.82049,493.266571,5.783659
-35.623287,-3.845167,-25.878841,1.767119,494.421082,5.390875
-35.510914,-3.767234,-25.8591,1.713685,495.552307,5.011626
-35.394798,-3.686736,-25.838953,1.660299,496.659912,4.645823
-35.274952,-3.603951,-25.818405,1.607081,497.743591,4.293376
-35.151386,-3.51915,-25.797462,1.554139,498.802856,3.954195
-35.024189,-3.432606,-25.776102,1.501563,499.837494,3.628131
-34.893448,-3.344604,-25.754305,1.449441,500.847198,3.315005
-34.759289,-3.255432,-25.732035,1.397856,501.831696,3.014576
-34.621853,-3.165386,-25.709265,1.346892,502.790741,2.726637
-34.481224,-3.074745,-25.685976,1.296629,503.724121,2.450977
-34.337467,-2.983765,-25.662159,1.247156,504.631714,2.187449
-34.190601,-2.892657,-25.637821,1.198573,505.513184,1.935932
-34.040676,-2.801593,-25.612974,1.150979,506.368408,1.696247
-33.887737,-2.710722,-25.587635,1.104457,507.197144,1.468184
-33.731888,-2.620194,-25.56181,1.05907,507.999329,1.251477
-33.573242,-2.530169,-25.535501,1.014874,508.774963,1.045826
-33.411968,-2.440815,-25.508709,0.971915,509.523926,0.850904
-33.248203,-2.352309,-25.481417,0.930225,510.246155,0.666381
-33.082069,-2.264817,-25.453606,0.889813,510.941681,0.49199
-32.913654,-2.178487,-25.425261,0.850665,511.610443,0.327463
-32.743023,-2.093429,-25.396362,0.812768,512.252441,0.17256
-32.570232,-2.009717,-25.366909,0.776104,512.867554,0.027042
-32.395348,0,-25.336887,0,513.455933,0
-32.218494,0,-25.306301,0,514.017639,0
-32.039837,0,-25.275141,0,514.552673,0
-31.859558,0,-25.243399,0,515.061218,0
-31.677845,0,-25.21106,0,515.543518,0
-31.494858,0,-25.178104,0,515.999512,0
-31.310713,0,-25.144508,0,516.429382,0
-31.125486,0,-25.110235,0,516.833435,0
-30.939238,0,-25.075254,0,517.211426,0
-30.752041,0,-25.039522,0,517.563965,0
-30.563999,0,-25.002995,0,517.891052,0
-30.375267,0,-24.965635,0,518.193054,0
-30.18602,0,-24.927408,0,518.470093,0
-29.996428,0,-24.888285,0,518.722656,0
-29.806644,0,-24.848248,0,518.950928,0
-29.616772,0,-24.807281,0,519.155151,0
-29.426863,0,-24.765373,0,519.335571,0
-29.236948,0,-24.722509,0,519.492615,0
-29.047064,0,-24.678677,0,519.626343,0
-28.857288,0,-24.633852,0,519.737427,0
-28.667734,0,-24.588007,0,519.826233,0
-28.478558,0,-24.541109,0,519.893066,0
-28.289904,0,-24.493118,0,519.938416,0
-28.101913,0,-24.444016,0,519.962646,0
-27.914667,0,-24.393778,0,519.965942,0
-27.728193,0,-24.342403,0,519.948853,0
-27.542509,0,-24.28989,0,519.911743,0
-27.357632,0,-24.236244,0,519.85498,0
-27.173611,0,-24.181473,0,519.779053,0
-26.990547,0,-24.12558,0,519.684509,0
-26.808571,0,-24.068573,0,519.571533,0
-26.627832,0,-24.010443,0,519.440979,0
-26.448452,0,-23.951183,0,519.292908,0
-26.270515,0,-23.890781,0,519.12793,0
-26.094063,0,-23.829227,0,518.946411,0
-25.919109,0,-23.766512,0,518.748718,0
-25.745653,0,-23.702637,0,518.5354,0
-25.573723,0,-23.637604,0,518.306946,0
-25.403389,0,-23.571419,0,518.063843,0
-25.234762,0,-23.504091,0,517.80658,0
-25.067965,0,-23.435629,0,517.535522,0
-24.903107,0,-23.366047,0,517.251343,0
-24.740261,0,-23.295364,0,516.954346,0
-24.579454,0,-23.223591,0,516.644958,0
-24.420681,0,-23.150736,0,516.323547,0
-24.263908,0,-23.076803,0,515.990601,0
-24.109133,0,-23.001804,0,515.646729,0
-23.956379,0,-22.925743,0,515.292297,0
-23.805719,0,-22.84864,0,514.927917,0
-23.657248,0,-22.770512,0,514.553894,0
-23.511059,0,-22.691387,0,514.170776,0
-23.36721,0,-22.611309,0,513.778931,0
-23.225714,0,-22.530325,0,513.378784,0
-23.086538,0,-22.448505,0,512.970764,0
-22.949627,0,-22.365898,0,512.555237,0
-22.814934,0,-22.282557,0,512.13269,0
-22.682438,0,-22.198521,0,511.703705,0
-22.552155,0,-22.113823,0,511.268616,0
-22.424135,0,-22.028492,0,510.827942,0
-22.298424,0,-21.942558,0,510.382019,0
-22.175053,0,-21.856058,0,509.931305,0
-22.054008,0,-21.769049,0,509.476166,0
-21.935242,0,-21.681589,0,509.017029,0
-21.818678,0,-21.593763,0,508.554199,0
-21.704239,0,-21.505651,0,508.088257,0
-21.591871,0,-21.417339,0,507.619568,0
-21.481552,0,-21.328897,0,507.148712,0
-21.373299,0,-21.240402,0,506.676056,0
-21.267134,0,-21.151903,0,506.201965,0
-21.163061,0,-21.063452,0,505.726837,0
-21.061045,0,-20.975092,0,505.251068,0
-20.96102,0,-20.886871,0,504.775024,0
-20.862892,0,-20.798841,0,504.299103,0
-20.766571,0,-20.711061,0,503.823669,0
-20.671993,0,-20.623604,0,503.349243,0
-20.579121,0,-20.536541,0,502.87619,0
-20.487947,0,-20.449957,0,502.40506,0
-20.398481,0,-20.363924,0,501.936188,0
-20.310703,0,-20.278524,0,501.469879,0
-20.224585,0,-20.193829,0,501.00647,0
-20.140064,0,-20.109898,0,500.546356,0
-20.057068,0,-20.026779,0,500.089783,0
-19.975515,0,-19.944536,0,499.637268,0
-19.895365,0,-19.863209,0,499.189087,0
-19.816589,0,-19.782848,0,498.745758,0
-19.73918,0,-19.703503,0,498.307556,0
-19.663139,0,-19.625225,0,497.874847,0
-19.588461,0,-19.548077,0,497.447906,0
-19.515121,0,-19.472128,0,497.026978,0
-19.443083,0,-19.397448,0,496.612457,0
-19.372301,0,-19.32411,0,496.204468,0
-19.302723,0,-19.252172,0,495.803436,0
-19.234304,0,-19.181683,0,495.409668,0
-19.167015,0,-19.112682,0,495.023438,0
